timestamp,dl_rssi,dl_snr,ul_rssi,ul_snr,rssi_mean,snr_mean,rssi_diff,snr_diff,periodo,temp_c,dewpoint_c,precip_mm,press_hpa,wind_ms,rain_flag,rain_class
2025-09-20 19:00:00,-72.66666666666667,23.666666666666668,-66.5,31.5,-69.58333333333333,27.583333333333332,-6.166666666666667,-7.833333333333333,seco,9.268616,7.7350464,7.9415264,693.22687,1.0585505,1,lluvia_moderada
2025-09-20 20:00:00,-72.83333333333333,23.916666666666668,-66.16666666666667,31.5,-69.5,27.708333333333332,-6.666666666666667,-7.583333333333333,seco,8.790802,8.13269,0.5339496,693.9906,1.3248315,1,lluvia_ligera
2025-09-20 21:00:00,-72.91666666666667,23.916666666666668,-66.08333333333333,31.166666666666668,-69.5,27.541666666666668,-6.833333333333333,-7.25,seco,8.485016,8.183014,0.923913,694.4938,1.0324173,1,lluvia_ligera
2025-09-20 22:00:00,-73.0,23.916666666666668,-66.16666666666667,31.333333333333332,-69.58333333333333,27.625,-6.833333333333333,-7.416666666666667,seco,8.376038,8.263153,1.0657012,694.7994,0.98264426,1,lluvia_ligera
2025-09-20 23:00:00,-73.0,24.0,-66.25,31.166666666666668,-69.625,27.583333333333332,-6.75,-7.166666666666667,seco,8.222595,8.06311,1.1548102,694.92,0.78826386,1,lluvia_ligera
2025-09-21 00:00:00,-72.9,23.9,-66.3,31.4,-69.6,27.65,-6.6,-7.5,seco,8.032593,7.7338257,1.1699572,694.16876,0.48998407,1,lluvia_ligera
2025-09-21 01:00:00,-72.58333333333333,23.916666666666668,-66.66666666666667,31.333333333333332,-69.625,27.625,-5.916666666666667,-7.416666666666667,seco,8.000824,7.67276,1.170978,693.58563,0.48387557,1,lluvia_ligera
2025-09-21 02:00:00,-72.66666666666667,24.083333333333332,-66.0,31.25,-69.33333333333333,27.666666666666668,-6.666666666666667,-7.166666666666667,seco,7.37027,7.2126465,1.1758387,692.9994,0.43373585,1,lluvia_ligera
2025-09-21 03:00:00,-72.91666666666667,23.583333333333332,-66.41666666666667,31.25,-69.66666666666667,27.416666666666668,-6.5,-7.666666666666667,seco,7.0715027,6.912445,1.1766881,692.67377,0.33673617,1,lluvia_ligera
2025-09-21 04:00:00,-73.25,23.75,-66.75,30.75,-70.0,27.25,-6.5,-7.0,seco,6.9151917,6.651245,1.1766881,692.3894,0.38280758,1,lluvia_ligera
2025-09-21 05:00:00,-73.08333333333333,23.916666666666668,-67.08333333333333,30.75,-70.08333333333333,27.333333333333332,-6.0,-6.833333333333333,seco,7.021118,6.4682617,1.1766881,692.52124,0.4295632,1,lluvia_ligera
2025-09-21 06:00:00,-73.5,23.5,-66.16666666666667,30.916666666666668,-69.83333333333333,27.208333333333332,-7.333333333333333,-7.416666666666667,seco,6.9124756,6.2658386,1.1766881,692.7612,0.43281835,1,lluvia_ligera
2025-09-21 07:00:00,-73.72727272727273,23.272727272727273,-66.36363636363636,31.09090909090909,-70.04545454545455,27.181818181818183,-7.363636363636363,-7.818181818181818,seco,7.634918,6.901825,1.1766881,693.4225,0.39396116,1,lluvia_ligera
2025-09-21 08:00:00,-72.75,24.125,-66.375,31.0,-69.5625,27.5625,-6.375,-6.875,seco,9.692474,7.8880615,1.1766881,693.70624,1.1735165,1,lluvia_ligera
2025-09-21 09:00:00,-73.5,23.583333333333332,-66.75,31.25,-70.125,27.416666666666668,-6.75,-7.666666666666667,seco,11.027985,7.732086,1.2876123,694.1987,1.9513209,1,lluvia_ligera
2025-09-21 10:00:00,-73.25,24.0,-66.91666666666667,30.916666666666668,-70.08333333333333,27.458333333333332,-6.333333333333333,-6.916666666666667,seco,12.260162,7.9196777,1.4770657,694.40063,2.1700907,1,lluvia_ligera
2025-09-21 11:00:00,-73.0,24.083333333333332,-66.66666666666667,31.166666666666668,-69.83333333333333,27.625,-6.333333333333333,-7.083333333333333,seco,12.931305,9.188324,1.9120753,694.02374,2.2592835,1,lluvia_ligera
2025-09-21 12:00:00,-72.66666666666667,24.5,-66.5,31.75,-69.58333333333333,28.125,-6.166666666666667,-7.25,seco,12.849091,9.330353,3.3949943,693.27435,2.1187975,1,lluvia_moderada
2025-09-21 13:00:00,-72.16666666666667,24.833333333333332,-65.91666666666667,32.583333333333336,-69.04166666666667,28.708333333333332,-6.25,-7.75,seco,14.731689,11.769989,4.1639385,692.66437,2.0887554,1,lluvia_moderada
2025-09-21 14:00:00,-72.33333333333333,24.833333333333332,-65.83333333333333,32.25,-69.08333333333333,28.541666666666668,-6.5,-7.416666666666667,seco,14.6961975,8.303741,4.5636773,691.70685,1.7752693,1,lluvia_moderada
2025-09-21 15:00:00,-71.75,25.333333333333332,-66.16666666666667,32.416666666666664,-68.95833333333333,28.875,-5.583333333333333,-7.083333333333333,seco,13.279999,8.670746,5.4028807,691.60876,1.3852648,1,lluvia_moderada
2025-09-21 16:00:00,-71.75,25.25,-65.83333333333333,32.25,-68.79166666666667,28.75,-5.916666666666667,-7.0,seco,12.400177,9.123138,7.601815,691.2225,1.4530472,1,lluvia_moderada
2025-09-21 17:00:00,-72.25,24.666666666666668,-66.0,32.25,-69.125,28.458333333333332,-6.25,-7.583333333333333,seco,11.375458,7.9009094,9.56862,691.41376,0.8513171,1,lluvia_moderada
2025-09-21 18:00:00,-73.66666666666667,23.25,-66.91666666666667,30.5,-70.29166666666667,26.875,-6.75,-7.25,seco,10.268036,8.532135,10.378706,692.04626,0.55562156,1,lluvia_intensa
2025-09-21 19:00:00,-73.41666666666667,23.333333333333332,-66.58333333333333,31.083333333333332,-70.0,27.208333333333332,-6.833333333333333,-7.75,seco,9.49527,8.294495,10.611135,692.2444,0.927699,1,lluvia_intensa
2025-09-21 20:00:00,-73.16666666666667,23.25,-66.75,31.083333333333332,-69.95833333333333,27.166666666666668,-6.416666666666667,-7.833333333333333,seco,8.938232,8.118134,0.37317538,692.7463,0.95750266,1,lluvia_ligera
2025-09-21 21:00:00,-73.36363636363636,23.09090909090909,-66.36363636363636,31.272727272727273,-69.86363636363636,27.181818181818183,-7.0,-8.181818181818182,seco,8.85614,8.205292,0.55244935,692.9431,0.94950914,1,lluvia_ligera
2025-09-21 22:00:00,-73.16666666666667,23.5,-66.75,31.083333333333332,-69.95833333333333,27.291666666666668,-6.416666666666667,-7.583333333333333,seco,8.461456,8.055908,0.62597543,693.34375,1.1265951,1,lluvia_ligera
2025-09-21 23:00:00,-72.81818181818181,23.545454545454547,-66.72727272727273,31.272727272727273,-69.77272727272727,27.40909090909091,-6.090909090909091,-7.7272727272727275,seco,8.42337,8.014282,0.6579831,693.3269,0.74345356,1,lluvia_ligera
2025-09-22 00:00:00,-73.3,23.9,-66.4,31.5,-69.85,27.7,-6.9,-7.6,seco,7.9856873,7.804657,0.66801906,692.6863,0.68566716,1,lluvia_ligera
2025-09-22 01:00:00,-73.41666666666667,23.5,-66.08333333333333,31.416666666666668,-69.75,27.458333333333332,-7.333333333333333,-7.916666666666667,seco,7.7943115,7.6743164,0.6749928,692.1912,0.694504,1,lluvia_ligera
2025-09-22 02:00:00,-73.08333333333333,23.75,-66.16666666666667,31.333333333333332,-69.625,27.541666666666668,-6.916666666666667,-7.583333333333333,seco,7.5203247,7.129059,0.68195164,691.73315,0.32977945,1,lluvia_ligera
2025-09-22 03:00:00,-73.33333333333333,23.666666666666668,-66.75,31.166666666666668,-70.04166666666667,27.416666666666668,-6.583333333333333,-7.5,seco,7.1358337,7.0122986,0.6828159,691.4219,0.42181927,1,lluvia_ligera
2025-09-22 04:00:00,-73.45454545454545,23.181818181818183,-66.9090909090909,30.90909090909091,-70.18181818181819,27.045454545454547,-6.545454545454546,-7.7272727272727275,seco,6.927704,6.6994324,0.68366826,691.17126,0.35556865,1,lluvia_ligera
2025-09-22 05:00:00,-73.0,23.875,-66.375,31.5,-69.6875,27.6875,-6.625,-7.625,seco,6.7802734,6.441986,0.6845355,691.1181,0.39978153,1,lluvia_ligera
2025-09-22 06:00:00,-72.9090909090909,24.0,-66.27272727272727,31.545454545454547,-69.5909090909091,27.772727272727273,-6.636363636363637,-7.545454545454546,seco,6.917145,6.3104553,0.6845355,691.40875,0.3890237,1,lluvia_ligera
2025-09-22 07:00:00,-73.5,23.75,-66.08333333333333,31.916666666666668,-69.79166666666667,27.833333333333332,-7.416666666666667,-8.166666666666666,seco,7.572296,6.7807617,0.68522096,691.9625,0.34541947,1,lluvia_ligera
2025-09-22 08:00:00,-73.08333333333333,24.083333333333332,-66.58333333333333,31.5,-69.83333333333333,27.791666666666668,-6.5,-7.416666666666667,seco,10.141846,7.9439087,0.6869346,692.6369,1.3482034,1,lluvia_ligera
2025-09-22 09:00:00,-72.91666666666667,24.083333333333332,-67.16666666666667,31.25,-70.04166666666667,27.666666666666668,-5.75,-7.166666666666667,seco,11.567444,7.81308,0.76726675,693.1525,2.1159384,1,lluvia_ligera
2025-09-22 10:00:00,-72.33333333333333,24.75,-66.91666666666667,31.5,-69.625,28.125,-5.416666666666667,-6.75,seco,12.807007,7.540863,1.0790735,693.3869,2.5555296,1,lluvia_ligera
2025-09-22 11:00:00,-71.5,25.583333333333332,-66.25,32.583333333333336,-68.875,29.083333333333332,-5.25,-7.0,seco,13.183472,7.9706116,1.4094919,693.16437,2.6280477,1,lluvia_ligera
2025-09-22 12:00:00,-71.5,25.75,-65.83333333333333,32.666666666666664,-68.66666666666667,29.208333333333332,-5.666666666666667,-6.916666666666667,seco,14.088684,8.816956,1.994005,692.58185,2.5310757,1,lluvia_ligera
2025-09-22 13:00:00,-72.5,24.666666666666668,-66.58333333333333,32.0,-69.54166666666667,28.333333333333332,-5.916666666666667,-7.333333333333333,seco,14.233795,8.218628,4.4730964,691.66064,2.7191124,1,lluvia_moderada
2025-09-22 14:00:00,-72.08333333333333,25.083333333333332,-65.58333333333333,32.583333333333336,-68.83333333333333,28.833333333333332,-6.5,-7.5,seco,13.911163,8.053375,6.4884486,691.0513,2.1004665,1,lluvia_moderada
2025-09-22 15:00:00,-71.41666666666667,25.666666666666668,-65.58333333333333,32.583333333333336,-68.5,29.125,-5.833333333333333,-6.916666666666667,seco,12.752777,7.3699646,8.1354885,690.9225,1.9723326,1,lluvia_moderada
2025-09-22 16:00:00,-71.75,25.083333333333332,-65.16666666666667,32.583333333333336,-68.45833333333333,28.833333333333332,-6.583333333333333,-7.5,seco,12.913361,7.6907043,8.3638935,690.78564,1.5956529,1,lluvia_moderada
2025-09-22 17:00:00,-71.75,25.25,-65.16666666666667,32.5,-68.45833333333333,28.875,-6.583333333333333,-7.25,seco,12.596313,7.522827,8.530861,690.53937,1.8790725,1,lluvia_moderada
2025-09-22 18:00:00,-71.91666666666667,25.083333333333332,-65.08333333333333,32.583333333333336,-68.5,28.833333333333332,-6.833333333333333,-7.5,seco,10.745087,7.851013,9.506812,690.9325,0.9262064,1,lluvia_moderada
2025-09-22 19:00:00,-73.0,24.0,-66.08333333333333,31.5,-69.54166666666667,27.75,-6.916666666666667,-7.5,seco,10.322174,8.081848,9.539684,691.5419,1.0845802,1,lluvia_moderada
2025-09-22 20:00:00,-73.33333333333333,24.0,-66.16666666666667,31.0,-69.75,27.5,-7.166666666666667,-7.0,seco,9.779724,8.327454,0.020243227,691.97815,1.2278141,1,lluvia_ligera
2025-09-22 21:00:00,-73.16666666666667,23.916666666666668,-66.58333333333333,30.75,-69.875,27.333333333333332,-6.583333333333333,-6.833333333333333,seco,9.081055,8.372498,0.04111603,692.6294,1.3139343,1,lluvia_ligera
2025-09-22 22:00:00,-73.41666666666667,24.0,-66.5,30.75,-69.95833333333333,27.375,-6.916666666666667,-6.75,seco,8.362183,8.173706,0.06606057,692.9462,1.1474105,1,lluvia_ligera
2025-09-22 23:00:00,-73.25,24.083333333333332,-66.75,30.916666666666668,-70.0,27.5,-6.5,-6.833333333333333,seco,8.621826,8.508301,0.11955947,693.3013,0.97075725,1,lluvia_ligera
2025-09-23 00:00:00,-73.5,24.0,-66.0,31.0,-69.75,27.5,-7.5,-7.0,seco,8.608612,8.435822,0.18922985,692.9481,0.9580058,1,lluvia_ligera
2025-09-23 01:00:00,-73.0,24.0,-66.16666666666667,31.25,-69.58333333333333,27.625,-6.833333333333333,-7.25,seco,8.529785,8.307373,0.2150163,692.4437,0.9982256,1,lluvia_ligera
2025-09-23 02:00:00,-73.0909090909091,24.0,-66.0909090909091,31.636363636363637,-69.5909090909091,27.818181818181817,-7.0,-7.636363636363637,seco,8.635986,8.205658,0.2874136,691.7975,1.0879625,1,lluvia_ligera
2025-09-23 03:00:00,-72.91666666666667,23.916666666666668,-65.91666666666667,31.833333333333332,-69.41666666666667,27.875,-7.0,-7.916666666666667,seco,8.448914,8.004883,0.35206228,691.6825,1.1356838,1,lluvia_ligera
2025-09-23 04:00:00,-72.75,23.666666666666668,-66.08333333333333,31.833333333333332,-69.41666666666667,27.75,-6.666666666666667,-8.166666666666666,seco,8.265869,7.794922,0.45909733,691.3137,1.1541655,1,lluvia_ligera
2025-09-23 05:00:00,-72.75,24.0,-66.33333333333333,31.416666666666668,-69.54166666666667,27.708333333333332,-6.416666666666667,-7.416666666666667,seco,8.162872,7.68338,0.5747676,691.6775,1.1783102,1,lluvia_ligera
2025-09-23 06:00:00,-72.58333333333333,24.083333333333332,-66.25,31.583333333333332,-69.41666666666667,27.833333333333332,-6.333333333333333,-7.5,seco,8.050018,7.619873,0.6133616,692.0494,1.3052446,1,lluvia_ligera
2025-09-23 07:00:00,-72.58333333333333,24.166666666666668,-66.25,31.666666666666668,-69.41666666666667,27.916666666666668,-6.333333333333333,-7.5,seco,8.352814,7.7375183,0.6618202,692.5613,1.6443,1,lluvia_ligera
2025-09-23 08:00:00,-72.58333333333333,24.083333333333332,-66.5,31.583333333333332,-69.54166666666667,27.833333333333332,-6.083333333333333,-7.5,seco,9.434814,7.540161,0.694409,693.03436,1.959189,1,lluvia_ligera
2025-09-23 09:00:00,-72.81818181818181,24.181818181818183,-66.63636363636364,31.454545454545453,-69.72727272727273,27.818181818181817,-6.181818181818182,-7.2727272727272725,seco,11.119843,7.1124573,0.74096024,693.3306,2.4325042,1,lluvia_ligera
2025-09-23 10:00:00,-72.72727272727273,24.09090909090909,-66.36363636363636,31.272727272727273,-69.54545454545455,27.681818181818183,-6.363636363636363,-7.181818181818182,seco,12.825409,7.232025,0.90935826,693.8113,2.8069088,1,lluvia_ligera
2025-09-23 11:00:00,-72.58333333333333,24.25,-66.75,31.5,-69.66666666666667,27.875,-5.833333333333333,-7.25,seco,12.69928,7.6256714,1.841411,693.6125,2.8738601,1,lluvia_ligera
2025-09-23 12:00:00,-72.75,24.166666666666668,-66.33333333333333,31.25,-69.54166666666667,27.708333333333332,-6.416666666666667,-7.083333333333333,seco,13.690186,9.043091,2.9283614,692.97186,2.4970295,1,lluvia_moderada
2025-09-23 13:00:00,-73.0,24.0,-66.83333333333333,31.083333333333332,-69.91666666666667,27.541666666666668,-6.166666666666667,-7.083333333333333,seco,13.524078,9.112579,4.03063,692.29877,2.2506354,1,lluvia_moderada
2025-09-23 14:00:00,-73.25,23.75,-66.33333333333333,31.166666666666668,-69.79166666666667,27.458333333333332,-6.916666666666667,-7.416666666666667,seco,13.56308,7.985565,4.9278736,691.3869,2.6324372,1,lluvia_moderada
2025-09-23 15:00:00,-75.58333333333333,21.416666666666668,-68.66666666666667,29.25,-72.125,25.333333333333332,-6.916666666666667,-7.833333333333333,seco,12.51712,8.192169,6.34481,691.3638,2.5716465,1,lluvia_moderada
2025-09-23 16:00:00,-75.25,21.75,-68.33333333333333,29.416666666666668,-71.79166666666667,25.583333333333332,-6.916666666666667,-7.666666666666667,seco,11.337799,8.184784,8.85956,691.40436,2.2690573,1,lluvia_moderada
2025-09-23 17:00:00,-74.41666666666667,22.75,-66.66666666666667,31.333333333333332,-70.54166666666667,27.041666666666668,-7.75,-8.583333333333334,seco,11.031677,8.864777,9.448499,691.5513,2.1040635,1,lluvia_moderada
